"t","x","y"
0.20068,0.06347826,0.0
0.20068,0.07617392,0.0
0.20068,0.088869564,0.0
0.20068,0.10156522,0.0
0.20068,0.11426087,0.0
0.20068,0.12695652,0.0
0.20068,0.13965218,0.0
0.20068,0.15234783,0.0
0.20068,0.16504347,0.0
0.20068,0.17773913,0.0
0.20068,0.19043478,0.0
0.20068,0.20313044,0.0
0.20068,0.2158261,0.0
0.20068,0.22852173,0.0
0.20068,0.24121739,0.0
0.20068,0.25391304,0.0
0.20068,0.2666087,0.0
0.20068,0.27930436,0.0
0.20068,0.292,0.0
0.20068,0.292,0.00599987
0.20068,0.292,0.01199974
0.20068,0.292,0.01799961
0.20068,0.292,0.02399948
0.20068,0.292,0.02999935
0.20068,0.292,0.03599922
0.20068,0.292,0.04199909
0.20068,0.292,0.04799896
0.20068,0.29799986,0.04799896
0.20068,0.30399975,0.04799896
0.20068,0.30999961,0.04799896
0.20068,0.31599948,0.04799896
0.20068,0.31599948,0.0
0.20068,0.31599948,0.00599987
0.20068,0.31599948,0.01199974
0.20068,0.31599948,0.01799961
0.20068,0.31599948,0.02399948
0.20068,0.31599948,0.02999935
0.20068,0.31599948,0.03599922
0.20068,0.31599948,0.04199909
0.20068,0.33010477,0.0
0.20068,0.34421006,0.0
0.20068,0.35831535,0.0
0.20068,0.37242064,0.0
0.20068,0.38652593,0.0
0.20068,0.40063122,0.0
0.20068,0.4147365,0.0
0.20068,0.4288418,0.0
0.20068,0.4429471,0.0
0.20068,0.45705238,0.0
0.20068,0.47115767,0.0
0.20068,0.48526296,0.0
0.20068,0.49936825,0.0
0.20068,0.5134736,0.0
0.20068,0.52757883,0.0
0.20068,0.54168415,0.0
0.20068,0.5557894,0.0
0.20068,0.56989473,0.0
0.20068,0.584,0.0
0.29887,0.012695652,0.0
0.29887,0.0,0.0
0.29887,0.025391305,0.0
0.29887,0.03808696,0.0
0.29887,0.05078261,0.0
0.29887,0.06347826,0.0
0.29887,0.07617392,0.0
0.29887,0.088869564,0.0
0.29887,0.10156522,0.0
0.29887,0.11426087,0.0
0.29887,0.12695652,0.0
0.29887,0.13965218,0.0
0.29887,0.15234783,0.0
0.29887,0.16504347,0.0
0.29887,0.17773913,0.0
0.29887,0.19043478,0.0
0.29887,0.20313044,0.0
0.29887,0.2158261,0.0
0.29887,0.22852173,0.0
0.29887,0.24121739,0.0
0.29887,0.25391304,0.0
0.29887,0.2666087,0.0
0.29887,0.27930436,0.0
0.29887,0.292,0.0
0.29887,0.292,0.00599987
0.29887,0.292,0.01199974
0.29887,0.292,0.01799961
0.29887,0.292,0.02399948
0.29887,0.292,0.02999935
0.29887,0.292,0.03599922
0.29887,0.292,0.04199909
0.29887,0.292,0.04799896
0.29887,0.29799986,0.04799896
0.29887,0.30399975,0.04799896
0.29887,0.30999961,0.04799896
0.29887,0.31599948,0.04799896
0.29887,0.31599948,0.0
0.29887,0.31599948,0.00599987
0.29887,0.31599948,0.01199974
0.29887,0.31599948,0.01799961
0.29887,0.31599948,0.02399948
0.29887,0.31599948,0.02999935
0.29887,0.31599948,0.03599922
0.29887,0.31599948,0.04199909
0.29887,0.33010477,0.0
0.29887,0.34421006,0.0
0.29887,0.35831535,0.0
0.29887,0.37242064,0.0
0.29887,0.38652593,0.0
0.29887,0.40063122,0.0
0.29887,0.4147365,0.0
0.29887,0.4288418,0.0
0.29887,0.4429471,0.0
0.29887,0.45705238,0.0
0.29887,0.47115767,0.0
0.29887,0.48526296,0.0
0.29887,0.49936825,0.0
0.29887,0.5134736,0.0
0.29887,0.52757883,0.0
0.29887,0.54168415,0.0
0.29887,0.5557894,0.0
0.29887,0.56989473,0.0
0.29887,0.584,0.0
0.40027,0.012695652,0.0
0.40027,0.0,0.0
0.40027,0.025391305,0.0
0.40027,0.03808696,0.0
0.40027,0.05078261,0.0
0.40027,0.06347826,0.0
0.40027,0.07617392,0.0
0.40027,0.088869564,0.0
0.40027,0.10156522,0.0
0.40027,0.11426087,0.0
0.40027,0.12695652,0.0
0.40027,0.13965218,0.0
0.40027,0.15234783,0.0
0.40027,0.16504347,0.0
0.40027,0.17773913,0.0
0.40027,0.19043478,0.0
0.40027,0.20313044,0.0
0.40027,0.2158261,0.0
0.40027,0.22852173,0.0
0.40027,0.24121739,0.0
0.40027,0.25391304,0.0
0.40027,0.2666087,0.0
0.40027,0.27930436,0.0
0.40027,0.292,0.0
0.40027,0.292,0.00599987
0.40027,0.292,0.01199974
0.40027,0.292,0.01799961
0.40027,0.292,0.02399948
0.40027,0.292,0.02999935
0.40027,0.292,0.03599922
0.40027,0.292,0.04199909
0.40027,0.292,0.04799896
0.40027,0.29799986,0.04799896
0.40027,0.30399975,0.04799896
0.40027,0.30999961,0.04799896
0.40027,0.31599948,0.04799896
0.40027,0.31599948,0.0
0.40027,0.31599948,0.00599987
0.40027,0.31599948,0.01199974
0.40027,0.31599948,0.01799961
0.40027,0.31599948,0.02399948
0.40027,0.31599948,0.02999935
0.40027,0.31599948,0.03599922
0.40027,0.31599948,0.04199909
0.40027,0.33010477,0.0
0.40027,0.34421006,0.0
0.40027,0.35831535,0.0
0.40027,0.37242064,0.0
0.40027,0.38652593,0.0
0.40027,0.40063122,0.0
0.40027,0.4147365,0.0
0.40027,0.4288418,0.0
0.40027,0.4429471,0.0
0.40027,0.45705238,0.0
0.40027,0.47115767,0.0
0.40027,0.48526296,0.0
0.40027,0.49936825,0.0
0.40027,0.5134736,0.0
0.40027,0.52757883,0.0
0.40027,0.54168415,0.0
0.40027,0.5557894,0.0
0.40027,0.56989473,0.0
0.40027,0.584,0.0
0.50028,0.012695652,0.0
0.50028,0.0,0.0
0.50028,0.025391305,0.0
0.50028,0.03808696,0.0
0.50028,0.05078261,0.0
0.50028,0.06347826,0.0
0.50028,0.07617392,0.0
0.50028,0.088869564,0.0
0.50028,0.10156522,0.0
0.50028,0.11426087,0.0
0.50028,0.12695652,0.0
0.50028,0.13965218,0.0
0.50028,0.15234783,0.0
0.50028,0.16504347,0.0
0.50028,0.17773913,0.0
0.50028,0.19043478,0.0
0.50028,0.20313044,0.0
0.50028,0.2158261,0.0
0.50028,0.22852173,0.0
0.50028,0.24121739,0.0
0.50028,0.25391304,0.0
0.50028,0.2666087,0.0
0.50028,0.27930436,0.0
0.50028,0.292,0.0
0.50028,0.292,0.00599987
0.50028,0.292,0.01199974
0.50028,0.292,0.01799961
0.50028,0.292,0.02399948
0.50028,0.292,0.02999935
0.50028,0.292,0.03599922
0.50028,0.292,0.04199909
0.50028,0.292,0.04799896
0.50028,0.29799986,0.04799896
0.50028,0.30399975,0.04799896
0.50028,0.30999961,0.04799896
0.50028,0.31599948,0.04799896
0.50028,0.31599948,0.0
0.50028,0.31599948,0.00599987
0.50028,0.31599948,0.01199974
0.50028,0.31599948,0.01799961
0.50028,0.31599948,0.02399948
0.50028,0.31599948,0.02999935
0.50028,0.31599948,0.03599922
0.50028,0.31599948,0.04199909
0.50028,0.33010477,0.0
0.50028,0.34421006,0.0
0.50028,0.35831535,0.0
0.50028,0.37242064,0.0
0.50028,0.38652593,0.0
0.50028,0.40063122,0.0
0.50028,0.4147365,0.0
0.50028,0.4288418,0.0
0.50028,0.4429471,0.0
0.50028,0.45705238,0.0
0.50028,0.47115767,0.0
0.50028,0.48526296,0.0
0.50028,0.49936825,0.0
0.50028,0.5134736,0.0
0.50028,0.52757883,0.0
0.50028,0.54168415,0.0
0.50028,0.5557894,0.0
0.50028,0.56989473,0.0
0.50028,0.584,0.0
0.5997,0.012695652,0.0
0.5997,0.0,0.0
0.5997,0.025391305,0.0
0.5997,0.03808696,0.0
0.5997,0.05078261,0.0
0.5997,0.06347826,0.0
0.5997,0.07617392,0.0
0.5997,0.088869564,0.0
0.5997,0.10156522,0.0
0.5997,0.11426087,0.0
0.5997,0.12695652,0.0
0.5997,0.13965218,0.0
0.5997,0.15234783,0.0
0.5997,0.16504347,0.0
0.5997,0.17773913,0.0
0.5997,0.19043478,0.0
0.5997,0.20313044,0.0
0.5997,0.2158261,0.0
0.5997,0.22852173,0.0
0.5997,0.24121739,0.0
0.5997,0.25391304,0.0
0.5997,0.2666087,0.0
0.5997,0.27930436,0.0
0.5997,0.292,0.0
0.5997,0.292,0.00599987
0.5997,0.292,0.01199974
0.5997,0.292,0.01799961
0.5997,0.292,0.02399948
0.5997,0.292,0.02999935
0.5997,0.292,0.03599922
0.5997,0.292,0.04199909
0.5997,0.292,0.04799896
0.5997,0.29799986,0.04799896
0.5997,0.30399975,0.04799896
0.5997,0.30999961,0.04799896
0.5997,0.31599948,0.04799896
0.5997,0.31599948,0.0
0.5997,0.31599948,0.00599987
0.5997,0.31599948,0.01199974
0.5997,0.31599948,0.01799961
0.5997,0.31599948,0.02399948
0.5997,0.31599948,0.02999935
0.5997,0.31599948,0.03599922
0.5997,0.31599948,0.04199909
0.5997,0.33010477,0.0
0.5997,0.34421006,0.0
0.5997,0.35831535,0.0
0.5997,0.37242064,0.0
0.5997,0.38652593,0.0
0.5997,0.40063122,0.0
0.5997,0.4147365,0.0
0.5997,0.4288418,0.0
0.5997,0.4429471,0.0
0.5997,0.45705238,0.0
0.5997,0.47115767,0.0
0.5997,0.48526296,0.0
0.5997,0.49936825,0.0
0.5997,0.5134736,0.0
0.5997,0.52757883,0.0
0.5997,0.54168415,0.0
0.5997,0.5557894,0.0
0.5997,0.56989473,0.0
0.5997,0.584,0.0
0.69883,0.012695652,0.0
0.69883,0.0,0.0
0.69883,0.025391305,0.0
0.69883,0.03808696,0.0
0.69883,0.05078261,0.0
0.69883,0.06347826,0.0
0.69883,0.07617392,0.0
0.69883,0.088869564,0.0
0.69883,0.10156522,0.0
0.69883,0.11426087,0.0
0.69883,0.12695652,0.0
0.69883,0.13965218,0.0
0.69883,0.15234783,0.0
0.69883,0.16504347,0.0
0.69883,0.17773913,0.0
0.69883,0.19043478,0.0
0.69883,0.20313044,0.0
0.69883,0.2158261,0.0
0.69883,0.22852173,0.0
0.69883,0.24121739,0.0
0.69883,0.25391304,0.0
0.69883,0.2666087,0.0
0.69883,0.27930436,0.0
0.69883,0.292,0.0
0.69883,0.292,0.00599987
0.69883,0.292,0.01199974
0.69883,0.292,0.01799961
0.69883,0.292,0.02399948
0.69883,0.292,0.02999935
0.69883,0.292,0.03599922
0.69883,0.292,0.04199909
0.69883,0.292,0.04799896
0.69883,0.29799986,0.04799896
0.69883,0.30399975,0.04799896
0.69883,0.30999961,0.04799896
0.69883,0.31599948,0.04799896
0.69883,0.31599948,0.0
0.69883,0.31599948,0.00599987
0.69883,0.31599948,0.01199974
0.69883,0.31599948,0.01799961
0.69883,0.31599948,0.02399948
0.69883,0.31599948,0.02999935
0.69883,0.31599948,0.03599922
0.69883,0.31599948,0.04199909
0.69883,0.33010477,0.0
0.69883,0.34421006,0.0
0.69883,0.35831535,0.0
0.69883,0.37242064,0.0
0.69883,0.38652593,0.0
0.69883,0.40063122,0.0
0.69883,0.4147365,0.0
0.69883,0.4288418,0.0
0.69883,0.4429471,0.0
0.69883,0.45705238,0.0
0.69883,0.47115767,0.0
0.69883,0.48526296,0.0
0.69883,0.49936825,0.0
0.69883,0.5134736,0.0
0.69883,0.52757883,0.0
0.69883,0.54168415,0.0
0.69883,0.5557894,0.0
0.69883,0.56989473,0.0
0.69883,0.584,0.0
0.7992,0.012695652,0.0
0.7992,0.0,0.0
0.7992,0.025391305,0.0
0.7992,0.03808696,0.0
0.7992,0.05078261,0.0
0.7992,0.06347826,0.0
0.7992,0.07617392,0.0
0.7992,0.088869564,0.0
0.7992,0.10156522,0.0
0.7992,0.11426087,0.0
0.7992,0.12695652,0.0
0.7992,0.13965218,0.0
0.7992,0.15234783,0.0
0.7992,0.16504347,0.0
0.7992,0.17773913,0.0
0.7992,0.19043478,0.0
0.7992,0.20313044,0.0
0.7992,0.2158261,0.0
0.7992,0.22852173,0.0
0.7992,0.24121739,0.0
0.7992,0.25391304,0.0
0.7992,0.2666087,0.0
0.7992,0.27930436,0.0
0.7992,0.292,0.0
0.7992,0.292,0.00599987
0.7992,0.292,0.01199974
0.7992,0.292,0.01799961
0.7992,0.292,0.02399948
0.7992,0.292,0.02999935
0.7992,0.292,0.03599922
0.7992,0.292,0.04199909
0.7992,0.292,0.04799896
0.7992,0.29799986,0.04799896
0.7992,0.30399975,0.04799896
0.7992,0.30999961,0.04799896
0.7992,0.31599948,0.04799896
0.7992,0.31599948,0.0
0.7992,0.31599948,0.00599987
0.7992,0.31599948,0.01199974
0.7992,0.31599948,0.01799961
0.7992,0.31599948,0.02399948
0.7992,0.31599948,0.02999935
0.7992,0.31599948,0.03599922
0.7992,0.31599948,0.04199909
0.7992,0.33010477,0.0
0.7992,0.34421006,0.0
0.7992,0.35831535,0.0
0.7992,0.37242064,0.0
0.7992,0.38652593,0.0
0.7992,0.40063122,0.0
0.7992,0.4147365,0.0
0.7992,0.4288418,0.0
0.7992,0.4429471,0.0
0.7992,0.45705238,0.0
0.7992,0.47115767,0.0
0.7992,0.48526296,0.0
0.7992,0.49936825,0.0
0.7992,0.5134736,0.0
0.7992,0.52757883,0.0
0.7992,0.54168415,0.0
0.7992,0.5557894,0.0
0.7992,0.56989473,0.0
0.7992,0.584,0.0
0.89955,0.012695652,0.0
0.89955,0.0,0.0
0.89955,0.025391305,0.0
0.89955,0.03808696,0.0
0.89955,0.05078261,0.0
0.89955,0.06347826,0.0
0.89955,0.07617392,0.0
0.89955,0.088869564,0.0
0.89955,0.10156522,0.0
0.89955,0.11426087,0.0
0.89955,0.12695652,0.0
0.89955,0.13965218,0.0
0.89955,0.15234783,0.0
0.89955,0.16504347,0.0
0.89955,0.17773913,0.0
0.89955,0.19043478,0.0
0.89955,0.20313044,0.0
0.89955,0.2158261,0.0
0.89955,0.22852173,0.0
0.89955,0.24121739,0.0
0.89955,0.25391304,0.0
0.89955,0.2666087,0.0
0.89955,0.27930436,0.0
0.89955,0.292,0.0
0.89955,0.292,0.00599987
0.89955,0.292,0.01199974
0.89955,0.292,0.01799961
0.89955,0.292,0.02399948
0.89955,0.292,0.02999935
0.89955,0.292,0.03599922
0.89955,0.292,0.04199909
0.89955,0.292,0.04799896
0.89955,0.29799986,0.04799896
0.89955,0.30399975,0.04799896
0.89955,0.30999961,0.04799896
0.89955,0.31599948,0.04799896
0.89955,0.31599948,0.0
0.89955,0.31599948,0.00599987
0.89955,0.31599948,0.01199974
0.89955,0.31599948,0.01799961
0.89955,0.31599948,0.02399948
0.89955,0.31599948,0.02999935
0.89955,0.31599948,0.03599922
0.89955,0.31599948,0.04199909
0.89955,0.33010477,0.0
0.89955,0.34421006,0.0
0.89955,0.35831535,0.0
0.89955,0.37242064,0.0
0.89955,0.38652593,0.0
0.89955,0.40063122,0.0
0.89955,0.4147365,0.0
0.89955,0.4288418,0.0
0.89955,0.4429471,0.0
0.89955,0.45705238,0.0
0.89955,0.47115767,0.0
0.89955,0.48526296,0.0
0.89955,0.49936825,0.0
0.89955,0.5134736,0.0
0.89955,0.52757883,0.0
0.89955,0.54168415,0.0
0.89955,0.5557894,0.0
0.89955,0.56989473,0.0
0.89955,0.584,0.0
1.0012,0.012695652,0.0
1.0012,0.0,0.0
1.0012,0.025391305,0.0
1.0012,0.03808696,0.0
1.0012,0.05078261,0.0
1.0012,0.06347826,0.0
1.0012,0.07617392,0.0
1.0012,0.088869564,0.0
1.0012,0.10156522,0.0
1.0012,0.11426087,0.0
1.0012,0.12695652,0.0
1.0012,0.13965218,0.0
1.0012,0.15234783,0.0
1.0012,0.16504347,0.0
1.0012,0.17773913,0.0
1.0012,0.19043478,0.0
1.0012,0.20313044,0.0
1.0012,0.2158261,0.0
1.0012,0.22852173,0.0
1.0012,0.24121739,0.0
1.0012,0.25391304,0.0
1.0012,0.2666087,0.0
1.0012,0.27930436,0.0
1.0012,0.292,0.0
1.0012,0.292,0.00599987
1.0012,0.292,0.01199974
1.0012,0.292,0.01799961
1.0012,0.292,0.02399948
1.0012,0.292,0.02999935
1.0012,0.292,0.03599922
1.0012,0.292,0.04199909
1.0012,0.292,0.04799896
1.0012,0.29799986,0.04799896
1.0012,0.30399975,0.04799896
1.0012,0.30999961,0.04799896
1.0012,0.31599948,0.04799896
1.0012,0.31599948,0.0
1.0012,0.31599948,0.00599987
1.0012,0.31599948,0.01199974
1.0012,0.31599948,0.01799961
1.0012,0.31599948,0.02399948
1.0012,0.31599948,0.02999935
1.0012,0.31599948,0.03599922
1.0012,0.31599948,0.04199909
1.0012,0.33010477,0.0
1.0012,0.34421006,0.0
1.0012,0.35831535,0.0
1.0012,0.37242064,0.0
1.0012,0.38652593,0.0
1.0012,0.40063122,0.0
1.0012,0.4147365,0.0
1.0012,0.4288418,0.0
1.0012,0.4429471,0.0
1.0012,0.45705238,0.0
1.0012,0.47115767,0.0
1.0012,0.48526296,0.0
1.0012,0.49936825,0.0
1.0012,0.5134736,0.0
1.0012,0.52757883,0.0
1.0012,0.54168415,0.0
1.0012,0.5557894,0.0
1.0012,0.56989473,0.0
1.0012,0.584,0.0
1.1,0.012695652,0.0
1.1,0.0,0.0
1.1,0.025391305,0.0
1.1,0.03808696,0.0
1.1,0.05078261,0.0
1.1,0.06347826,0.0
1.1,0.07617392,0.0
1.1,0.088869564,0.0
1.1,0.10156522,0.0
1.1,0.11426087,0.0
1.1,0.12695652,0.0
1.1,0.13965218,0.0
1.1,0.15234783,0.0
1.1,0.16504347,0.0
1.1,0.17773913,0.0
1.1,0.19043478,0.0
1.1,0.20313044,0.0
1.1,0.2158261,0.0
1.1,0.22852173,0.0
1.1,0.24121739,0.0
1.1,0.25391304,0.0
1.1,0.2666087,0.0
1.1,0.27930436,0.0
1.1,0.292,0.0
1.1,0.292,0.00599987
1.1,0.292,0.01199974
1.1,0.292,0.01799961
1.1,0.292,0.02399948
1.1,0.292,0.02999935
1.1,0.292,0.03599922
1.1,0.292,0.04199909
1.1,0.292,0.04799896
1.1,0.29799986,0.04799896
1.1,0.30399975,0.04799896
1.1,0.30999961,0.04799896
1.1,0.31599948,0.04799896
1.1,0.31599948,0.0
1.1,0.31599948,0.00599987
1.1,0.31599948,0.01199974
1.1,0.31599948,0.01799961
1.1,0.31599948,0.02399948
1.1,0.31599948,0.02999935
1.1,0.31599948,0.03599922
1.1,0.31599948,0.04199909
1.1,0.33010477,0.0
1.1,0.34421006,0.0
1.1,0.35831535,0.0
1.1,0.37242064,0.0
1.1,0.38652593,0.0
1.1,0.40063122,0.0
1.1,0.4147365,0.0
1.1,0.4288418,0.0
1.1,0.4429471,0.0
1.1,0.45705238,0.0
1.1,0.47115767,0.0
1.1,0.48526296,0.0
1.1,0.49936825,0.0
1.1,0.5134736,0.0
1.1,0.52757883,0.0
1.1,0.54168415,0.0
1.1,0.5557894,0.0
1.1,0.56989473,0.0
1.1,0.584,0.0
1.2001,0.012695652,0.0
1.2001,0.0,0.0
1.2001,0.025391305,0.0
1.2001,0.03808696,0.0
1.2001,0.05078261,0.0
1.2001,0.06347826,0.0
1.2001,0.07617392,0.0
1.2001,0.088869564,0.0
1.2001,0.10156522,0.0
1.2001,0.11426087,0.0
1.2001,0.12695652,0.0
1.2001,0.13965218,0.0
1.2001,0.15234783,0.0
1.2001,0.16504347,0.0
1.2001,0.17773913,0.0
1.2001,0.19043478,0.0
1.2001,0.20313044,0.0
1.2001,0.2158261,0.0
1.2001,0.22852173,0.0
1.2001,0.24121739,0.0
1.2001,0.25391304,0.0
1.2001,0.2666087,0.0
1.2001,0.27930436,0.0
1.2001,0.292,0.0
1.2001,0.292,0.00599987
1.2001,0.292,0.01199974
1.2001,0.292,0.01799961
1.2001,0.292,0.02399948
1.2001,0.292,0.02999935
1.2001,0.292,0.03599922
1.2001,0.292,0.04199909
1.2001,0.292,0.04799896
1.2001,0.29799986,0.04799896
1.2001,0.30399975,0.04799896
1.2001,0.30999961,0.04799896
1.2001,0.31599948,0.04799896
1.2001,0.31599948,0.0
1.2001,0.31599948,0.00599987
1.2001,0.31599948,0.01199974
1.2001,0.31599948,0.01799961
1.2001,0.31599948,0.02399948
1.2001,0.31599948,0.02999935
1.2001,0.31599948,0.03599922
1.2001,0.31599948,0.04199909
1.2001,0.33010477,0.0
1.2001,0.34421006,0.0
1.2001,0.35831535,0.0
1.2001,0.37242064,0.0
1.2001,0.38652593,0.0
1.2001,0.40063122,0.0
1.2001,0.4147365,0.0
1.2001,0.4288418,0.0
1.2001,0.4429471,0.0
1.2001,0.45705238,0.0
1.2001,0.47115767,0.0
1.2001,0.48526296,0.0
1.2001,0.49936825,0.0
1.2001,0.5134736,0.0
1.2001,0.52757883,0.0
1.2001,0.54168415,0.0
1.2001,0.5557894,0.0
1.2001,0.56989473,0.0
1.2001,0.584,0.0
1.299,0.012695652,0.0
1.299,0.0,0.0
1.299,0.025391305,0.0
1.299,0.03808696,0.0
1.299,0.05078261,0.0
1.299,0.06347826,0.0
1.299,0.07617392,0.0
1.299,0.088869564,0.0
1.299,0.10156522,0.0
1.299,0.11426087,0.0
1.299,0.12695652,0.0
1.299,0.13965218,0.0
1.299,0.15234783,0.0
1.299,0.16504347,0.0
1.299,0.17773913,0.0
1.299,0.19043478,0.0
1.299,0.20313044,0.0
1.299,0.2158261,0.0
1.299,0.22852173,0.0
1.299,0.24121739,0.0
1.299,0.25391304,0.0
1.299,0.2666087,0.0
1.299,0.27930436,0.0
1.299,0.292,0.0
1.299,0.292,0.00599987
1.299,0.292,0.01199974
1.299,0.292,0.01799961
1.299,0.292,0.02399948
1.299,0.292,0.02999935
1.299,0.292,0.03599922
1.299,0.292,0.04199909
1.299,0.292,0.04799896
1.299,0.29799986,0.04799896
1.299,0.30399975,0.04799896
1.299,0.30999961,0.04799896
1.299,0.31599948,0.04799896
1.299,0.31599948,0.0
1.299,0.31599948,0.00599987
1.299,0.31599948,0.01199974
1.299,0.31599948,0.01799961
1.299,0.31599948,0.02399948
1.299,0.31599948,0.02999935
1.299,0.31599948,0.03599922
1.299,0.31599948,0.04199909
1.299,0.33010477,0.0
1.299,0.34421006,0.0
1.299,0.35831535,0.0
1.299,0.37242064,0.0
1.299,0.38652593,0.0
1.299,0.40063122,0.0
1.299,0.4147365,0.0
1.299,0.4288418,0.0
1.299,0.4429471,0.0
1.299,0.45705238,0.0
1.299,0.47115767,0.0
1.299,0.48526296,0.0
1.299,0.49936825,0.0
1.299,0.5134736,0.0
1.299,0.52757883,0.0
1.299,0.54168415,0.0
1.299,0.5557894,0.0
1.299,0.56989473,0.0
1.299,0.584,0.0
1.3985,0.012695652,0.0
1.3985,0.0,0.0
1.3985,0.025391305,0.0
1.3985,0.03808696,0.0
1.3985,0.05078261,0.0
1.3985,0.06347826,0.0
1.3985,0.07617392,0.0
1.3985,0.088869564,0.0
1.3985,0.10156522,0.0
1.3985,0.11426087,0.0
1.3985,0.12695652,0.0
1.3985,0.13965218,0.0
1.3985,0.15234783,0.0
1.3985,0.16504347,0.0
1.3985,0.17773913,0.0
1.3985,0.19043478,0.0
1.3985,0.20313044,0.0
1.3985,0.2158261,0.0
1.3985,0.22852173,0.0
1.3985,0.24121739,0.0
1.3985,0.25391304,0.0
1.3985,0.2666087,0.0
1.3985,0.27930436,0.0
1.3985,0.292,0.0
1.3985,0.292,0.00599987
1.3985,0.292,0.01199974
1.3985,0.292,0.01799961
1.3985,0.292,0.02399948
1.3985,0.292,0.02999935
1.3985,0.292,0.03599922
1.3985,0.292,0.04199909
1.3985,0.292,0.04799896
1.3985,0.29799986,0.04799896
1.3985,0.30399975,0.04799896
1.3985,0.30999961,0.04799896
1.3985,0.31599948,0.04799896
1.3985,0.31599948,0.0
1.3985,0.31599948,0.00599987
1.3985,0.31599948,0.01199974
1.3985,0.31599948,0.01799961
1.3985,0.31599948,0.02399948
1.3985,0.31599948,0.02999935
1.3985,0.31599948,0.03599922
1.3985,0.31599948,0.04199909
1.3985,0.33010477,0.0
1.3985,0.34421006,0.0
1.3985,0.35831535,0.0
1.3985,0.37242064,0.0
1.3985,0.38652593,0.0
1.3985,0.40063122,0.0
1.3985,0.4147365,0.0
1.3985,0.4288418,0.0
1.3985,0.4429471,0.0
1.3985,0.45705238,0.0
1.3985,0.47115767,0.0
